-1.908333E+2	-1.788150E-5
-1.908000E+2	-1.800070E-5
-1.907667E+2	-1.502040E-5
-1.907333E+2	-1.394750E-5
-1.907000E+2	-1.442440E-5
-1.906667E+2	-1.668940E-5
-1.906333E+2	-2.110020E-5
-1.906000E+2	-2.741830E-5
-1.905667E+2	-3.433250E-5
-1.905333E+2	-4.661110E-5
-1.905000E+2	-5.948570E-5
-1.904667E+2	-8.022830E-5
-1.904333E+2	-1.062160E-4
-1.904000E+2	-1.438870E-4
-1.903667E+2	-1.919280E-4
-1.903333E+2	-2.523680E-4
-1.903000E+2	-3.191250E-4
-1.902667E+2	-4.076980E-4
-1.902333E+2	-4.922190E-4
-1.902000E+2	-5.866330E-4
-1.901667E+2	-6.668600E-4
-1.901333E+2	-7.379090E-4
-1.901000E+2	-7.784400E-4
-1.900667E+2	-7.816590E-4
-1.900333E+2	-7.365980E-4
-1.900000E+2	-6.127390E-4
-1.899667E+2	-4.322550E-4
-1.899333E+2	-1.465090E-4
-1.899000E+2	2.008690E-4
-1.898667E+2	6.498140E-4
-1.898333E+2	1.066690E-3
-1.898000E+2	1.455200E-3
-1.897667E+2	1.716140E-3
-1.897333E+2	1.853120E-3
-1.897000E+2	1.796610E-3
-1.896667E+2	1.553190E-3
-1.896333E+2	1.189360E-3
-1.896000E+2	7.039350E-4
-1.895667E+2	2.843160E-4
-1.895333E+2	-9.667920E-5
-1.895000E+2	-3.321190E-4
-1.894667E+2	-4.602690E-4
-1.894333E+2	-4.661100E-4
-1.894000E+2	-3.628750E-4
-1.893667E+2	-2.051600E-4
-1.893333E+2	-1.811990E-5
-1.893000E+2	1.184940E-4
-1.892667E+2	1.807220E-4
-1.892333E+2	1.590260E-4
-1.892000E+2	5.614780E-5
-1.891667E+2	-7.760570E-5
-1.891333E+2	-2.281680E-4
-1.891000E+2	-3.349800E-4
-1.890667E+2	-3.905310E-4
-1.890333E+2	-3.758690E-4
-1.890000E+2	-3.005280E-4
-1.889667E+2	-1.992000E-4
-1.889333E+2	-7.093000E-5
-1.889000E+2	3.016010E-5
-1.888667E+2	9.381820E-5
-1.888333E+2	1.065740E-4
-1.888000E+2	6.651920E-5
-1.887667E+2	5.841280E-6
-1.887333E+2	-6.413510E-5
-1.887000E+2	-1.156330E-4
-1.886667E+2	-1.403100E-4
-1.886333E+2	-1.364960E-4
-1.886000E+2	-1.028780E-4
-1.885667E+2	-5.590940E-5
-1.885333E+2	-4.172350E-6
-1.885000E+2	3.540540E-5
-1.884667E+2	5.233310E-5
-1.884333E+2	4.899530E-5
-1.884000E+2	3.099460E-5
-1.883667E+2	6.675750E-6
-1.883333E+2	-1.370910E-5
-1.883000E+2	-2.563010E-5
-1.882667E+2	-2.837190E-5
-1.882333E+2	-2.014650E-5
-1.882000E+2	-5.126030E-6
-1.881667E+2	1.025210E-5
-1.881333E+2	2.264990E-5
-1.881000E+2	2.801430E-5
-1.880667E+2	2.479560E-5
-1.880333E+2	1.478200E-5
-1.880000E+2	1.430520E-6
-1.879667E+2	-7.629450E-6
-1.879333E+2	-1.335150E-5
-1.879000E+2	-1.740470E-5
-1.878667E+2	-1.442440E-5
-1.878333E+2	-6.318120E-6
-1.878000E+2	5.245240E-6
-1.877667E+2	1.299390E-5
-1.877333E+2	1.955040E-5
-1.877000E+2	2.276910E-5
-1.876667E+2	1.978890E-5
-1.876333E+2	1.776230E-5
-1.876000E+2	1.037130E-5
-1.875667E+2	3.457080E-6
-1.875333E+2	-2.980250E-6
-1.875000E+2	-5.245240E-6
-1.874667E+2	-9.179170E-6
-1.874333E+2	-8.225500E-6
-1.874000E+2	-5.841280E-6
-1.873667E+2	-3.695500E-6
-1.873333E+2	-1.907360E-6
-1.873000E+2	2.264990E-6
-1.872667E+2	5.841280E-6
-1.872333E+2	7.033380E-6
-1.872000E+2	7.391010E-6
-1.871667E+2	6.914170E-6
-1.871333E+2	1.549730E-6
-1.871000E+2	4.768410E-7
-1.870667E+2	-2.264990E-6
-1.870333E+2	-1.668940E-6
-1.870000E+2	-1.549730E-6
-1.869667E+2	-9.536820E-7
-1.869333E+2	2.861040E-6
-1.869000E+2	3.099460E-6
-1.868667E+2	3.337870E-6
-1.868333E+2	3.099460E-6
-1.868000E+2	3.576300E-7
-1.867667E+2	-2.622620E-6
-1.867333E+2	-5.006820E-6
-1.867000E+2	-5.841280E-6
-1.866667E+2	-5.126030E-6
-1.866333E+2	-1.907360E-6
-1.866000E+2	1.192100E-6
-1.865667E+2	6.437330E-6
-1.865333E+2	1.013280E-5
-1.865000E+2	9.179170E-6
-1.864667E+2	9.059960E-6
-1.864333E+2	7.629450E-6
-1.864000E+2	1.907360E-6
-1.863667E+2	-3.576290E-6
-1.863333E+2	-6.675750E-6
-1.863000E+2	-9.775220E-6
-1.862667E+2	-1.156340E-5
-1.862333E+2	-1.251700E-5
-1.862000E+2	-9.775220E-6
-1.861667E+2	-9.536800E-6
-1.861333E+2	-7.510210E-6
-1.861000E+2	-5.960490E-6
-1.860667E+2	-5.960490E-6
-1.860333E+2	-5.006820E-6
-1.860000E+2	-6.079700E-6
-1.859667E+2	-5.483660E-6
-1.859333E+2	-4.172350E-6
-1.859000E+2	-3.218670E-6
-1.858667E+2	-1.668940E-6
-1.858333E+2	-3.576300E-7
-1.858000E+2	3.576300E-7
-1.857667E+2	1.192100E-6
-1.857333E+2	-1.192100E-7
-1.857000E+2	-2.741830E-6
-1.856667E+2	-7.152590E-6
-1.856333E+2	-9.656010E-6
-1.856000E+2	-1.108650E-5
-1.855667E+2	-1.120570E-5
-1.855333E+2	-1.084810E-5
-1.855000E+2	-8.106290E-6
-1.854667E+2	-4.887610E-6
-1.854333E+2	-2.980250E-6
-1.854000E+2	1.192100E-7
-1.853667E+2	3.099460E-6
-1.853333E+2	1.192100E-6
-1.853000E+2	2.384200E-7
-1.852667E+2	-1.311310E-6
-1.852333E+2	-3.218670E-6
-1.852000E+2	-4.172350E-6
-1.851667E+2	-5.006820E-6
-1.851333E+2	-5.722080E-6
-1.851000E+2	-3.933940E-6
-1.850667E+2	-2.980250E-6
-1.850333E+2	5.960500E-7
-1.850000E+2	1.192100E-6
-1.849667E+2	8.344690E-7
-1.849333E+2	1.192100E-6
-1.849000E+2	1.072890E-6
-1.848667E+2	-8.344690E-7
-1.848333E+2	-2.384200E-6
-1.848000E+2	-2.980250E-6
-1.847667E+2	-2.026570E-6
-1.847333E+2	-1.907360E-6
-1.847000E+2	8.344690E-7
-1.846667E+2	5.960500E-7
-1.846333E+2	3.099460E-6
-1.846000E+2	3.099460E-6
-1.845667E+2	2.861040E-6
-1.845333E+2	1.072890E-6
-1.845000E+2	2.384200E-7
-1.844667E+2	-1.430520E-6
-1.844333E+2	-3.695500E-6
-1.844000E+2	-5.841280E-6
-1.843667E+2	-5.960490E-6
-1.843333E+2	-4.768400E-6
-1.843000E+2	-2.980250E-6
-1.842667E+2	1.192100E-7
-1.842333E+2	1.549730E-6
-1.842000E+2	3.814730E-6
-1.841667E+2	4.053140E-6
-1.841333E+2	4.887610E-6
-1.841000E+2	5.722080E-6
-1.840667E+2	2.264990E-6
-1.840333E+2	1.788150E-6
-1.840000E+2	0.000000E+0
-1.839667E+2	-1.668940E-6
-1.839333E+2	-1.549730E-6
-1.839000E+2	-8.344690E-7
-1.838667E+2	1.192100E-7
-1.838333E+2	2.026570E-6
-1.838000E+2	2.026570E-6
-1.837667E+2	2.503410E-6
-1.837333E+2	2.741830E-6
-1.837000E+2	4.172350E-6
-1.836667E+2	2.264990E-6
-1.836333E+2	1.788150E-6
-1.836000E+2	-7.152590E-7
-1.835667E+2	-3.576300E-7
-1.835333E+2	1.311310E-6
-1.835000E+2	2.861040E-6
-1.834667E+2	1.788150E-6
-1.834333E+2	9.536820E-7
-1.834000E+2	7.152590E-7
-1.833667E+2	-4.768410E-7
-1.833333E+2	-2.861040E-6
-1.833000E+2	-1.668940E-6
-1.832667E+2	-4.410770E-6
-1.832333E+2	-2.741830E-6
-1.832000E+2	-1.788150E-6
-1.831667E+2	-5.960500E-7
-1.831333E+2	2.384200E-6
-1.831000E+2	3.695500E-6
-1.830667E+2	6.318120E-6
-1.830333E+2	5.245240E-6
-1.830000E+2	5.483660E-6
-1.829667E+2	4.649190E-6
-1.829333E+2	3.695500E-6
-1.829000E+2	3.099460E-6
-1.828667E+2	0.000000E+0
-1.828333E+2	-1.311310E-6
-1.828000E+2	5.960500E-7
-1.827667E+2	-1.192100E-6
-1.827333E+2	-9.536820E-7
-1.827000E+2	-1.311310E-6
-1.826667E+2	2.384200E-7
-1.826333E+2	3.576300E-7
-1.826000E+2	-1.430520E-6
-1.825667E+2	-2.741830E-6
-1.825333E+2	-2.503410E-6
-1.825000E+2	-2.503410E-6
-1.824667E+2	-3.337870E-6
-1.824333E+2	-1.907360E-6
-1.824000E+2	-9.536820E-7
-1.823667E+2	8.344690E-7
-1.823333E+2	1.668940E-6
-1.823000E+2	3.337870E-6
-1.822667E+2	2.145780E-6
-1.822333E+2	1.549730E-6
-1.822000E+2	7.152590E-7
-1.821667E+2	-8.344690E-7
-1.821333E+2	-2.145780E-6
-1.821000E+2	-1.907360E-6
-1.820667E+2	-2.741830E-6
-1.820333E+2	-1.549730E-6
-1.820000E+2	-7.152590E-7
-1.819667E+2	2.384200E-7
-1.819333E+2	2.026570E-6
-1.819000E+2	2.026570E-6
-1.818667E+2	2.622620E-6
-1.818333E+2	2.264990E-6
-1.818000E+2	1.549730E-6
-1.817667E+2	-1.192100E-7
-1.817333E+2	2.384200E-7
-1.817000E+2	1.430520E-6
-1.816667E+2	2.384200E-6
-1.816333E+2	2.503410E-6
-1.816000E+2	5.841280E-6
-1.815667E+2	5.841280E-6
-1.815333E+2	7.510210E-6
-1.815000E+2	7.152590E-6
-1.814667E+2	6.318120E-6
-1.814333E+2	5.602870E-6
-1.814000E+2	4.410770E-6
-1.813667E+2	3.576290E-6
-1.813333E+2	4.291560E-6
-1.813000E+2	5.602870E-6
-1.812667E+2	6.318120E-6
-1.812333E+2	7.987080E-6
-1.812000E+2	1.072890E-5
-1.811667E+2	1.060970E-5
-1.811333E+2	9.417590E-6
-1.811000E+2	9.775220E-6
-1.810667E+2	8.583130E-6
-1.810333E+2	7.152590E-6
-1.810000E+2	4.053140E-6
-1.809667E+2	2.384200E-6
-1.809333E+2	2.622620E-6
-1.809000E+2	3.099460E-6
-1.808667E+2	4.053140E-6
-1.808333E+2	4.291560E-6
-1.808000E+2	3.576290E-6
-1.807667E+2	2.861040E-6
-1.807333E+2	3.218670E-6
-1.807000E+2	1.788150E-6
-1.806667E+2	-4.768410E-7
-1.806333E+2	-2.384200E-7
-1.806000E+2	-1.549730E-6
-1.805667E+2	-3.457080E-6
-1.805333E+2	-1.192100E-6
-1.805000E+2	-1.192100E-7
-1.804667E+2	-1.192100E-7
-1.804333E+2	-3.576300E-7
-1.804000E+2	-1.907360E-6
-1.803667E+2	-2.503410E-6
-1.803333E+2	-4.410770E-6
-1.803000E+2	-5.602870E-6
-1.802667E+2	-8.821550E-6
-1.802333E+2	-9.775220E-6
-1.802000E+2	-1.215940E-5
-1.801667E+2	-1.108650E-5
-1.801333E+2	-1.227860E-5
-1.801000E+2	-1.311310E-5
-1.800667E+2	-1.573570E-5
-1.800333E+2	-1.955040E-5
-1.800000E+2	-2.324590E-5
